suite,benchmark,candidate,baseline,pairs,median_change_pct,min_change_pct,max_change_pct,bootstrap_low_pct,bootstrap_high_pct
account_extension,account/clone/4096,wrapped,bytes,5,-1.6265547612599462,-3.1549724701197546,1.4653019688435576,-3.1549724701197546,1.4653019688435576
account_extension,account/clone/4096,thinarc,bytes,5,-73.61077886275127,-74.14340922075975,-73.39247625801274,-74.14340922075975,-73.39247625801274
account_extension,account/clone/4096,ecobytes,bytes,5,-69.57227425448829,-70.0413962469712,-69.0437514673247,-70.0413962469712,-69.0437514673247
account_extension,account/clone/4096,arc,bytes,5,-72.26069271963316,-72.77007766620407,-71.88785693843568,-72.77007766620407,-71.88785693843568
account_extension,account/copy_without_code/4096,wrapped,bytes,5,-0.21698697016143687,-0.5774853961735604,-0.030680496120005785,-0.5774853961735604,-0.030680496120005785
account_extension,account/copy_without_code/4096,thinarc,bytes,5,-76.68516075506008,-76.8041057924473,-76.64530881268517,-76.8041057924473,-76.64530881268517
account_extension,account/copy_without_code/4096,ecobytes,bytes,5,-74.23307526643048,-74.33081902451406,-74.14910241780188,-74.33081902451406,-74.14910241780188
account_extension,account/copy_without_code/4096,arc,bytes,5,-67.92178722682164,-68.10101845259841,-67.79553005083112,-68.10101845259841,-67.79553005083112
account_extension,account/equal/empty,wrapped,bytes,5,-98.58561756801858,-98.5924604421529,-98.57282189616818,-98.5924604421529,-98.57282189616818
account_extension,account/equal/empty,thinarc,bytes,5,-98.57538529427525,-98.58671495322302,-98.56762091478302,-98.58671495322302,-98.56762091478302
account_extension,account/equal/empty,ecobytes,bytes,5,-98.37517480714598,-98.38387511782017,-98.36659354209519,-98.38387511782017,-98.36659354209519
account_extension,account/equal/empty,arc,bytes,5,-98.52920419942649,-98.54235193286243,-98.51252675244992,-98.54235193286243,-98.51252675244992
account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,wrapped,bytes,5,-23.239963133818755,-24.502428905050156,-22.407236393473152,-24.502428905050156,-22.407236393473152
account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,thinarc,bytes,5,-28.719746213245045,-30.08242311094451,-27.32068323107245,-30.08242311094451,-27.32068323107245
account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,ecobytes,bytes,5,-25.870749277611647,-28.705795649988453,-25.270654331660502,-28.705795649988453,-25.270654331660502
account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,arc,bytes,5,-28.890836108607033,-30.52232187799354,-27.409622665094336,-30.52232187799354,-27.409622665094336
account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,wrapped,bytes,5,-1.4615649811555165,-1.8627197866829537,-1.089305224415893,-1.8627197866829537,-1.089305224415893
account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,thinarc,bytes,5,-6.165224722113793,-9.910794389642664,-4.080433002858053,-9.910794389642664,-4.080433002858053
account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,ecobytes,bytes,5,-3.632732701435981,-7.201848656278786,-2.003769143281975,-7.201848656278786,-2.003769143281975
account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,arc,bytes,5,-5.223594994113001,-10.889390661040165,-4.406673564112829,-10.889390661040165,-4.406673564112829
account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,wrapped,bytes,5,-3.033825139657942,-3.9278293945218867,-1.2015277814786618,-3.9278293945218867,-1.2015277814786618
account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,thinarc,bytes,5,-6.563395188308174,-7.7476064017021,-2.374242856022346,-7.7476064017021,-2.374242856022346
account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,ecobytes,bytes,5,-2.7741165026611947,-4.699137876156301,0.04653174240811797,-4.699137876156301,0.04653174240811797
account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,arc,bytes,5,-3.342870527474706,-5.570888331606216,-1.2118214341221845,-5.570888331606216,-1.2118214341221845
account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,wrapped,bytes,5,-0.7946444100060956,-3.030590476684647,0.2240347373934526,-3.030590476684647,0.2240347373934526
account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,thinarc,bytes,5,-10.191654328016675,-11.349949704854223,-6.587143412492191,-11.349949704854223,-6.587143412492191
account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,ecobytes,bytes,5,-6.503208601808719,-9.864219771727045,-4.0119448066301295,-9.864219771727045,-4.0119448066301295
account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,arc,bytes,5,-8.960742580645132,-12.16016565885285,-7.8616389126026975,-12.16016565885285,-7.8616389126026975
account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,wrapped,bytes,5,-3.5865911384621474,-4.056684525855914,-0.7155214842308855,-4.056684525855914,-0.7155214842308855
account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,thinarc,bytes,5,-8.858549638427181,-9.682146610260967,-7.022466416817085,-9.682146610260967,-7.022466416817085
account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,ecobytes,bytes,5,-3.326489796848109,-4.693837267771239,-1.887122094860727,-4.693837267771239,-1.887122094860727
account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,arc,bytes,5,-6.473416056732184,-7.6434393806908085,-3.8676362134983044,-7.6434393806908085,-3.8676362134983044
account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,wrapped,bytes,5,-12.043287926066327,-13.071904517591337,-10.862777913463473,-13.071904517591337,-10.862777913463473
account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,thinarc,bytes,5,-18.111019533080952,-19.3502485430017,-14.253014737930215,-19.3502485430017,-14.253014737930215
account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,ecobytes,bytes,5,-16.477714841520395,-19.60358507777166,-15.633168648324636,-19.60358507777166,-15.633168648324636
account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,arc,bytes,5,-17.129079031834273,-21.69392737878959,-16.069713963908384,-21.69392737878959,-16.069713963908384
account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,wrapped,bytes,5,-12.175046521467369,-12.435706608873332,-8.904682431993328,-12.435706608873332,-8.904682431993328
account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,thinarc,bytes,5,-15.377050900190635,-16.707959774267056,-12.741516608519499,-16.707959774267056,-12.741516608519499
account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,ecobytes,bytes,5,-11.920171847566753,-13.5734388438983,-10.551359973035822,-13.5734388438983,-10.551359973035822
account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,arc,bytes,5,-12.640120526459386,-15.747648260865056,-11.264835055690403,-15.747648260865056,-11.264835055690403
account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,wrapped,bytes,5,-10.046821313616828,-10.311148108621737,-8.113532457530104,-10.311148108621737,-8.113532457530104
account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,thinarc,bytes,5,-16.676837022807877,-17.87915678803347,-14.055628369458894,-17.87915678803347,-14.055628369458894
account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,ecobytes,bytes,5,-12.902659437253982,-15.832809380439095,-11.24660792190635,-15.832809380439095,-11.24660792190635
account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,arc,bytes,5,-15.58632022493014,-19.011913048796313,-14.885774053153044,-19.011913048796313,-14.885774053153044
account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,wrapped,bytes,5,-8.185205649562455,-10.041388207481983,-6.895649155709216,-10.041388207481983,-6.895649155709216
account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,thinarc,bytes,5,-13.399051679971619,-14.739604172661004,-12.484260419868487,-14.739604172661004,-12.484260419868487
account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,ecobytes,bytes,5,-9.097503459388001,-10.190391697443957,-8.141343927046751,-10.190391697443957,-8.141343927046751
account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,arc,bytes,5,-11.130770684466306,-11.772278936682179,-10.498609668092529,-11.772278936682179,-10.498609668092529
account_extension,populated/bal_update/changed/32,wrapped,bytes,5,-2.033756559098876,-31.62082309677563,2.5529657840599462,-31.62082309677563,2.5529657840599462
account_extension,populated/bal_update/changed/32,thinarc,bytes,5,-4.664277137637585,-30.93983607609384,-0.6200770988627369,-30.93983607609384,-0.6200770988627369
account_extension,populated/bal_update/changed/32,ecobytes,bytes,5,-0.9506080237992265,-31.83788964254618,2.9228784253010343,-31.83788964254618,2.9228784253010343
account_extension,populated/bal_update/changed/32,arc,bytes,5,-6.179789134644398,-35.8787998280186,-4.664791164838089,-35.8787998280186,-4.664791164838089
account_extension,populated/bal_update/unchanged/32,wrapped,bytes,5,2.8152492764693005,0.04645844043278391,5.339520331931458,0.04645844043278391,5.339520331931458
account_extension,populated/bal_update/unchanged/32,thinarc,bytes,5,-8.51578489428415,-10.494512751680274,-5.083681695779374,-10.494512751680274,-5.083681695779374
account_extension,populated/bal_update/unchanged/32,ecobytes,bytes,5,-4.421889529399725,-5.624414999629113,-2.3916922122756423,-5.624414999629113,-2.3916922122756423
account_extension,populated/bal_update/unchanged/32,arc,bytes,5,-8.474735911905295,-11.98679424639173,-6.041610409797638,-11.98679424639173,-6.041610409797638
account_extension,populated/clone/32,wrapped,bytes,5,0.040718138030615414,-0.13053563141988134,1.3908109708902217,-0.13053563141988134,1.3908109708902217
account_extension,populated/clone/32,thinarc,bytes,5,-41.12050195132249,-42.04292396922143,-40.892972949678075,-42.04292396922143,-40.892972949678075
account_extension,populated/clone/32,ecobytes,bytes,5,-41.07333467774442,-41.34066036093624,-40.944889709000755,-41.34066036093624,-40.944889709000755
account_extension,populated/clone/32,arc,bytes,5,-41.30990956209914,-42.01764632519701,-41.19481210103445,-42.01764632519701,-41.19481210103445
account_extension,populated/equal_independent/32,wrapped,bytes,5,-3.033355439740737,-4.174472866877988,-1.2446478443899678,-4.174472866877988,-1.2446478443899678
account_extension,populated/equal_independent/32,thinarc,bytes,5,-0.8009345179445737,-1.0163392277949823,0.3934890026859428,-1.0163392277949823,0.3934890026859428
account_extension,populated/equal_independent/32,ecobytes,bytes,5,1.8541238200093124,0.7127347985386834,4.356413739291876,0.7127347985386834,4.356413739291876
account_extension,populated/equal_independent/32,arc,bytes,5,19.46628964957786,18.52624364077076,19.58090308253031,18.52624364077076,19.58090308253031
account_extension,populated32/account/clone/4096,wrapped,bytes,5,-0.2430408985263255,-0.4657719574940433,0.09639305375670482,-0.4657719574940433,0.09639305375670482
account_extension,populated32/account/clone/4096,thinarc,bytes,5,-36.853233784219285,-37.168178370704396,-36.7378531124817,-37.168178370704396,-36.7378531124817
account_extension,populated32/account/clone/4096,ecobytes,bytes,5,-36.594781765701676,-36.774381906207765,-36.15996042018007,-36.774381906207765,-36.15996042018007
account_extension,populated32/account/clone/4096,arc,bytes,5,-37.40311165215111,-37.62434447629571,-37.30159025170331,-37.62434447629571,-37.30159025170331
account_extension,populated32/account/copy_without_code/4096,wrapped,bytes,5,-0.19251915721476554,-0.8497387873493856,0.661545324199353,-0.8497387873493856,0.661545324199353
account_extension,populated32/account/copy_without_code/4096,thinarc,bytes,5,-46.25076936085779,-46.44272037857483,-45.93098336328343,-46.44272037857483,-45.93098336328343
account_extension,populated32/account/copy_without_code/4096,ecobytes,bytes,5,-46.87053813185806,-47.0100638106692,-46.668949257800016,-47.0100638106692,-46.668949257800016
account_extension,populated32/account/copy_without_code/4096,arc,bytes,5,-42.22377880148016,-42.35374577516341,-42.10055370139367,-42.35374577516341,-42.10055370139367
account_extension,populated32/bal/replay/0,wrapped,bytes,5,0.9032924299571476,-1.1904766458520788,2.48546025831613,-1.1904766458520788,2.48546025831613
account_extension,populated32/bal/replay/0,thinarc,bytes,5,-31.482516655364368,-32.22969478950222,-30.428331177120526,-32.22969478950222,-30.428331177120526
account_extension,populated32/bal/replay/0,ecobytes,bytes,5,-28.74543793194614,-29.706826664252816,-27.524982295219857,-29.706826664252816,-27.524982295219857
account_extension,populated32/bal/replay/0,arc,bytes,5,-29.920555036496843,-30.443464434607993,-28.81552956947725,-30.443464434607993,-28.81552956947725
account_extension,populated32/bal/replay/1,wrapped,bytes,5,1.1908021037921879,-1.8226507613336995,2.1732843401476076,-1.8226507613336995,2.1732843401476076
account_extension,populated32/bal/replay/1,thinarc,bytes,5,-17.49427007636325,-19.563158049665475,-16.126813373331885,-19.563158049665475,-16.126813373331885
account_extension,populated32/bal/replay/1,ecobytes,bytes,5,-22.44587839965676,-24.880374271416684,-22.108965417576254,-24.880374271416684,-22.108965417576254
account_extension,populated32/bal/replay/1,arc,bytes,5,-16.49082094216785,-22.722864510304753,-16.440552975888036,-22.722864510304753,-16.440552975888036
account_extension,populated32/bal/replay/16,wrapped,bytes,5,0.9396189524964349,-0.9448331792625497,4.782163385052529,-0.9448331792625497,4.782163385052529
account_extension,populated32/bal/replay/16,thinarc,bytes,5,-15.275656761049694,-18.20804316873563,-10.3590653153098,-18.20804316873563,-10.3590653153098
account_extension,populated32/bal/replay/16,ecobytes,bytes,5,-19.57422758543722,-21.622124136298225,-15.322526529333958,-21.622124136298225,-15.322526529333958
account_extension,populated32/bal/replay/16,arc,bytes,5,-14.577047513934039,-21.231372164392937,-13.556078153249295,-21.231372164392937,-13.556078153249295
account_extension,populated32/bal/replay/4,wrapped,bytes,5,0.17461602374928553,-0.76697039018917,4.134674173436781,-0.76697039018917,4.134674173436781
account_extension,populated32/bal/replay/4,thinarc,bytes,5,-22.81266297072191,-26.094940555548995,-22.321108487961517,-26.094940555548995,-22.321108487961517
account_extension,populated32/bal/replay/4,ecobytes,bytes,5,-33.46353647341226,-36.109214931456904,-32.653395950894215,-36.109214931456904,-32.653395950894215
account_extension,populated32/bal/replay/4,arc,bytes,5,-25.457497081336157,-30.07758075350505,-24.615409462265504,-30.07758075350505,-24.615409462265504
account_extension,populated32/journal/cold_load/4096,wrapped,bytes,5,-1.7395984557480815,-7.16959458979991,4.267708395262759,-7.16959458979991,4.267708395262759
account_extension,populated32/journal/cold_load/4096,thinarc,bytes,5,-3.78074375867844,-9.129030799512194,0.021364659812439513,-9.129030799512194,0.021364659812439513
account_extension,populated32/journal/cold_load/4096,ecobytes,bytes,5,-1.360041502529874,-7.3311236115720995,2.8429752442820977,-7.3311236115720995,2.8429752442820977
account_extension,populated32/journal/cold_load/4096,arc,bytes,5,-3.153451373127314,-4.199507668990243,-1.8182354943271029,-4.199507668990243,-1.8182354943271029
account_extension,populated32/journal/warm_load/4096,wrapped,bytes,5,-1.4237188040464366,-8.145947759825678,0.5102197017556209,-8.145947759825678,0.5102197017556209
account_extension,populated32/journal/warm_load/4096,thinarc,bytes,5,-0.6341092082173039,-7.5540341751828555,2.1198690249578656,-7.5540341751828555,2.1198690249578656
account_extension,populated32/journal/warm_load/4096,ecobytes,bytes,5,2.0324465147341764,-5.5273822859725925,2.7458492673586576,-5.5273822859725925,2.7458492673586576
account_extension,populated32/journal/warm_load/4096,arc,bytes,5,3.102177423244057,-2.449253315443023,18.39727769864965,-2.449253315443023,18.39727769864965
account_extension_storage,storage/clone/32,wrapped,bytes,5,-0.1260550348571643,-0.2786761332930543,0.2439432801255581,-0.2786761332930543,0.2439432801255581
account_extension_storage,storage/clone/32,thinarc,bytes,5,-13.616916682570535,-13.700812606324241,-13.38143051061449,-13.700812606324241,-13.38143051061449
account_extension_storage,storage/clone/32,ecobytes,bytes,5,-16.860632486072337,-17.04161340514101,-16.728713393038063,-17.04161340514101,-16.728713393038063
account_extension_storage,storage/clone/32,arc,bytes,5,13.909620906006559,11.453267012504465,16.1399420053288,11.453267012504465,16.1399420053288
account_extension_storage,storage/construct_slice/32,wrapped,bytes,5,0.22148030387747486,-10.409674938505376,6.10691190516659,-10.409674938505376,6.10691190516659
account_extension_storage,storage/construct_slice/32,thinarc,bytes,5,16.540871774920408,7.30455369599472,21.28060069002158,7.30455369599472,21.28060069002158
account_extension_storage,storage/construct_slice/32,ecobytes,bytes,5,20.403081005940614,6.987144059609496,22.906829713614464,6.987144059609496,22.906829713614464
account_extension_storage,storage/construct_slice/32,arc,bytes,5,140.0874771453476,115.49797958955708,141.93195663674655,115.49797958955708,141.93195663674655
account_extension_storage,storage/construct_vec/32,wrapped,bytes,5,0.2235029652863485,-0.18351537433825005,2.528801149694848,-0.18351537433825005,2.528801149694848
account_extension_storage,storage/construct_vec/32,thinarc,bytes,5,560.6554811772382,552.6684345481491,576.7544432153815,552.6684345481491,576.7544432153815
