round,revision,suite,benchmark,mean_ns
0,thinarc,account_extension,populated/bal_update/changed/32,26.78753617051291
0,thinarc,account_extension,populated32/bal/replay/0,16.99503616012841
0,thinarc,account_extension,populated/equal_independent/32,1.765201029841154
0,thinarc,account_extension,populated32/bal/replay/16,27.428018943336003
0,thinarc,account_extension,account/clone/4096,8125.613873410354
0,thinarc,account_extension,populated32/account/copy_without_code/4096,34103.51918152332
0,thinarc,account_extension,populated32/account/clone/4096,35206.01191782242
0,thinarc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,152652.25140762728
0,thinarc,account_extension,populated/bal_update/unchanged/32,12.70329362377162
0,thinarc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,188237.88405365922
0,thinarc,account_extension,populated/clone/32,12.325022541454494
0,thinarc,account_extension_storage,storage/equal_shared/32,0.46008902155922354
0,thinarc,account_extension_storage,storage/clone/32,7.576516807228275
0,thinarc,account_extension_storage,storage/construct_vec/32,24.349697273882548
0,thinarc,account_extension_storage,storage/construct_slice/32,7.859271583913943
0,thinarc,account_extension_storage,storage/equal_independent/32,1.0766887859143688
0,thinarc,evm,EXTCODEHASH_50,2494.0860702193363
0,thinarc,evm,transact_1000tx_commit_inner_every_40,337879.2349979066
0,thinarc,evm,transact_commit_1000txs,462847.15065941017
0,ecobytes,account_extension,account/copy_without_code/4096,6968.1218713912185
0,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,244270.45244390145
0,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,331490.4441605293
0,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,275492.9488832246
0,ecobytes,account_extension,populated32/bal/replay/4,45.47289339647318
0,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,223691.17578848678
0,ecobytes,account_extension,populated32/journal/warm_load/4096,62503.47389829184
0,ecobytes,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,220318.67616952056
0,ecobytes,account_extension,populated32/journal/cold_load/4096,435739.87999777065
0,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,208331.03460290236
0,ecobytes,account_extension,populated32/bal/replay/1,28.667802262150854
0,ecobytes,account_extension,account/equal/empty,1.3348150779727601
0,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,177730.79668776743
0,ecobytes,account_extension,populated/bal_update/changed/32,26.439192914031405
0,ecobytes,account_extension,populated32/bal/replay/0,17.67393955247335
0,ecobytes,account_extension,populated/equal_independent/32,1.7921360682239356
0,ecobytes,account_extension,populated32/bal/replay/16,25.87303857184273
0,ecobytes,account_extension,account/clone/4096,9196.199597474719
0,ecobytes,account_extension,populated32/account/copy_without_code/4096,33638.054196131554
0,ecobytes,account_extension,populated32/account/clone/4096,35258.14619821323
0,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,158581.8868134871
0,ecobytes,account_extension,populated/bal_update/unchanged/32,13.09837163706642
0,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,199152.2929968318
0,ecobytes,account_extension,populated/clone/32,12.517232783691686
