suite,benchmark,candidate,baseline,pairs,median_change_pct,min_change_pct,max_change_pct,bootstrap_low_pct,bootstrap_high_pct
account_extension,account/clone/4096,base,main,5,0.7603588094877267,-3.9346770526815567,1.99187755810446,-3.9346770526815567,1.99187755810446
account_extension,account/clone/4096,bytes,main,5,304.0607767453535,293.9660000286017,310.52662925641624,293.9660000286017,310.52662925641624
account_extension,account/clone/4096,wrapped,main,5,302.0951557898826,292.9918280276544,311.7789357053578,292.9918280276544,311.7789357053578
account_extension,account/clone/4096,thinarc,main,5,9.76913586239374,6.204105584639463,13.89821675800469,6.204105584639463,13.89821675800469
account_extension,account/clone/4096,ecobytes,main,5,26.80458131511745,22.102657492572565,28.460672062484992,22.102657492572565,28.460672062484992
account_extension,account/clone/4096,arc,main,5,11.631475432434657,10.295668262599644,13.104220481289675,10.295668262599644,13.104220481289675
account_extension,account/copy_without_code/4096,base,main,5,-0.09866518753807174,-0.3696533473349639,0.04682679320875405,-0.3696533473349639,0.04682679320875405
account_extension,account/copy_without_code/4096,bytes,main,5,395.64965728586776,394.5493972587954,396.14224715668183,394.5493972587954,396.14224715668183
account_extension,account/copy_without_code/4096,wrapped,main,5,394.89786731941433,394.26086522753667,397.91626622403317,394.26086522753667,397.91626622403317
account_extension,account/copy_without_code/4096,thinarc,main,5,15.49926677999549,15.272566453255255,15.898518436819998,15.272566453255255,15.898518436819998
account_extension,account/copy_without_code/4096,ecobytes,main,5,27.9914713771233,27.613379738093368,28.738677658100652,27.613379738093368,28.738677658100652
account_extension,account/copy_without_code/4096,arc,main,5,59.13131218268555,59.02916972984835,59.37914377961777,59.02916972984835,59.37914377961777
account_extension,account/equal/empty,base,main,5,-0.010929868675302323,-0.3922070560572255,0.25416007477743197,-0.3922070560572255,0.25416007477743197
account_extension,account/equal/empty,bytes,main,5,7486.747353664057,7447.255499632558,7572.241479404735,7447.255499632558,7572.241479404735
account_extension,account/equal/empty,wrapped,main,5,7.127752898162254,6.884392922010862,8.221595790277302,6.884392922010862,8.221595790277302
account_extension,account/equal/empty,thinarc,main,5,8.342004672955694,7.82447098081287,8.5081260501229,7.82447098081287,8.5081260501229
account_extension,account/equal/empty,ecobytes,main,5,23.56912311293464,23.322684811837945,23.770525590862434,23.322684811837945,23.770525590862434
account_extension,account/equal/empty,arc,main,5,12.257930532454186,11.268705835709426,13.304938223850794,11.268705835709426,13.304938223850794
account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,base,main,5,0.6232576461846273,-1.4524317761279604,2.0918499442208027,-1.4524317761279604,2.0918499442208027
account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,bytes,main,5,49.11028975958818,47.76780781940542,52.30542017834274,47.76780781940542,52.30542017834274
account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,wrapped,main,5,14.258350311471446,12.98412593851439,15.875203916306635,12.98412593851439,15.875203916306635
account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,thinarc,main,5,4.590846280493532,2.560443591456618,5.944741653106833,2.560443591456618,5.944741653106833
account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,ecobytes,main,5,9.574881368175836,6.880048863779464,11.471367858468028,6.880048863779464,11.471367858468028
account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,arc,main,5,6.258800942134202,4.633221049603109,12.148912731235729,4.633221049603109,12.148912731235729
account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,base,main,5,-1.1947376936757292,-1.605344134348441,-0.831057462941176,-1.605344134348441,-0.831057462941176
account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,bytes,main,5,13.836136220401185,11.522464528985177,17.03506018599046,11.522464528985177,17.03506018599046
account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,wrapped,main,5,15.450067795717803,11.751169250529214,17.00037983163485,11.751169250529214,17.00037983163485
account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,thinarc,main,5,6.286830402897237,5.2278180063211055,9.3782335838821,5.2278180063211055,9.3782335838821
account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,ecobytes,main,5,8.972062349817866,7.559547459351457,13.27460737662558,7.559547459351457,13.27460737662558
account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,arc,main,5,6.553455509031858,5.869477544621615,12.911045071853344,5.869477544621615,12.911045071853344
account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,base,main,5,1.860748775665444,-2.5160660099097343,3.6588119465552404,-2.5160660099097343,3.6588119465552404
account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,bytes,main,5,14.803316895091157,10.806896808878275,18.03304223428366,10.806896808878275,18.03304223428366
account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,wrapped,main,5,13.640647243189964,10.611700721608198,16.2545921561569,10.611700721608198,16.2545921561569
account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,thinarc,main,5,6.493098346827719,2.6331937618973233,8.543886735390904,2.6331937618973233,8.543886735390904
account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,ecobytes,main,5,12.489703900132088,9.870105434974352,13.384537107853678,9.870105434974352,13.384537107853678
account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,arc,main,5,12.298872061835109,6.998774185262024,12.951539843032123,6.998774185262024,12.951539843032123
account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,base,main,5,-1.164629650786686,-1.9419474589325136,1.9133567961910902,-1.9419474589325136,1.9133567961910902
account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,bytes,main,5,26.25244347027087,20.806001286692123,30.044668869166614,20.806001286692123,30.044668869166614
