round,revision,suite,benchmark,mean_ns
0,bytes,account_extension_subcalls,subcall_1000_nested/payload=0,324130.97685749194
0,bytes,account_extension_subcalls,subcall_1000_transfer_1wei/payload=32,179536.78746200528
0,bytes,account_extension_subcalls,subcall_1000_transfer_1wei/payload=0,180543.72250394901
0,bytes,account_extension_subcalls,subcall_1000_same_account/payload=32,171584.13255942453
0,bytes,account_extension_subcalls,subcall_1000_nested/payload=32,321274.6992097839
0,bytes,evm,snailtracer,23863859.033333335
0,bytes,evm,subcall_1000_transfer_1wei,180994.77987548552
0,bytes,evm,EXTCODEHASH_50,2689.3358680675115
0,bytes,evm,transact_1000tx_commit_inner_every_40,354763.44961181754
0,bytes,evm,subcall_1000_same_account,171190.68739362893
0,bytes,evm,burntpix,65439226.266666666
0,bytes,evm,transact_commit_1000txs,464185.55125345924
0,bytes,evm,analysis,1959.249501505024
0,bytes,evm,subcall_1000_nested,334254.18494947377
0,wrapped,account_extension,account/copy_without_code/4096,27018.651962441534
0,wrapped,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,256484.0421587332
0,wrapped,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,332381.7399119865
0,wrapped,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,283786.7706964153
0,wrapped,account_extension,populated32/bal/replay/4,69.0904937890231
0,wrapped,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,231619.37759272894
0,wrapped,account_extension,populated32/journal/warm_load/4096,60644.772343306424
0,wrapped,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,228342.519583161
0,wrapped,account_extension,populated32/journal/cold_load/4096,447530.7522461063
0,wrapped,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,215274.048321634
0,wrapped,account_extension,populated32/bal/replay/1,37.12721552845558
0,wrapped,account_extension,account/equal/empty,1.1615043755676884
0,wrapped,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,189314.15558954055
0,wrapped,account_extension,populated/bal_update/changed/32,27.16102856495796
0,wrapped,account_extension,populated32/bal/replay/0,24.77258888341254
0,wrapped,account_extension,populated/equal_independent/32,1.6915070795700586
0,wrapped,account_extension,populated32/bal/replay/16,32.3596894508905
0,wrapped,account_extension,account/clone/4096,31274.209806207615
0,wrapped,account_extension,populated32/account/copy_without_code/4096,63479.82723680564
0,wrapped,account_extension,populated32/account/clone/4096,55942.08722984592
0,wrapped,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,163723.9830529898
0,wrapped,account_extension,populated/bal_update/unchanged/32,13.897892340898945
0,wrapped,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,208268.09445052702
0,wrapped,account_extension,populated/clone/32,21.27904605558229
0,wrapped,account_extension_storage,storage/equal_shared/32,0.9689097062647548
0,wrapped,account_extension_storage,storage/clone/32,8.7822159682401
