round,revision,suite,benchmark,mean_ns
0,bytes,account_extension,bal/update_1024/changed=true,100249.31772460803
0,bytes,account_extension,populated/clone/32,21.197978704557432
0,bytes,account_extension,account/scan_balance/64,17.29442334776416
0,bytes,account_extension,block/256/payload=0/bal=true/distinct=false/storage=true,282025.83087425586
0,wrapped,evm,snailtracer,23963365.4
0,wrapped,evm,subcall_1000_transfer_1wei,186876.16813734738
0,wrapped,evm,EXTCODEHASH_50,2677.953541503136
0,wrapped,evm,transact_1000tx_commit_inner_every_40,350325.759042646
0,wrapped,evm,subcall_1000_same_account,173867.51169315187
0,wrapped,evm,burntpix,68208337.2
0,wrapped,evm,transact_commit_1000txs,464377.1221451623
0,wrapped,evm,analysis,2092.3672642463125
0,wrapped,evm,subcall_1000_nested,337460.3211433854
0,wrapped,account_extension_storage,storage/equal_shared/32,0.9654584539413381
0,wrapped,account_extension_storage,storage/equal_shared/0,0.4230001802334808
0,wrapped,account_extension_storage,storage/construct_vec/0,3.542162907917131
0,wrapped,account_extension_storage,storage/clone/32,8.762009663810149
0,wrapped,account_extension_storage,storage/construct_vec/32,3.701141696338084
0,wrapped,account_extension_storage,storage/construct_slice/32,6.770212284950008
0,wrapped,account_extension_storage,storage/construct_slice/0,1.1522307791910666
0,wrapped,account_extension_storage,storage/clone/0,1.8991953703282742
0,wrapped,account_extension_storage,storage/equal_independent/0,0.42351466603602983
0,wrapped,account_extension_storage,storage/equal_independent/32,0.9667049939980901
0,wrapped,account_extension,account/copy_without_code/4096,26918.75705962071
0,wrapped,account_extension,block/256/payload=0/bal=false/distinct=true/storage=false,199902.00999580353
0,wrapped,account_extension,account/copy_without_code/64,420.9763754571313
0,wrapped,account_extension,account/scan_balance/4096,1529.0310947856156
0,wrapped,account_extension,state/commit_merge_revert/create/hook=true,153293.39687367147
0,wrapped,account_extension,bal/replay/4,20.045090804121042
0,wrapped,account_extension,block/256/payload=0/bal=false/distinct=true/storage=true,264599.74580813956
0,wrapped,account_extension,bal/update_1024/changed=false,10331.693586776059
0,wrapped,account_extension,execution/op_31/distinct=false/empty=true,7061.039898215422
0,wrapped,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,257739.03294882536
0,wrapped,account_extension,journal/cold_load/4096,414957.1431234247
0,wrapped,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,336451.2422941666
0,wrapped,account_extension,account/from_info/empty,25.470805816451186
0,wrapped,account_extension,account/copy_without_code/65536,433406.6593475329
0,wrapped,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,285047.4766732267
0,wrapped,account_extension,populated32/bal/replay/4,71.4727412754341
0,wrapped,account_extension,account/hash/funded,17.720990032915786
0,wrapped,account_extension,execution/op_3b/distinct=false/empty=false,7210.178288152548
0,wrapped,account_extension,journal/transfer_revert/4096,215545.74250696582
0,wrapped,account_extension,block/256/payload=0/bal=false/distinct=false/storage=false,154332.49814567837
0,wrapped,account_extension,journal/warm_load/4096,65230.67073283475
0,wrapped,account_extension,bal/canonical_conversion/4096,81690.13605804293
0,wrapped,account_extension,account/equal/funded,1.155240009847529
0,wrapped,account_extension,account/clone/65536,501603.2201478699
0,wrapped,account_extension,bal/replay/16,25.037171809922985
0,wrapped,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,224350.1618099233
0,wrapped,account_extension,execution/op_3b/distinct=false/empty=true,7161.999910473982
0,wrapped,account_extension,execution/op_3b/distinct=true/empty=false,30891.90213421129
0,wrapped,account_extension,execution/op_3f/distinct=true/empty=false,31050.176316423098
0,wrapped,account_extension,populated32/journal/warm_load/4096,62032.747395245686
0,wrapped,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,231973.3939425873
0,wrapped,account_extension,populated32/journal/cold_load/4096,446297.16378358426
0,wrapped,account_extension,block/256/payload=0/bal=true/distinct=false/storage=false,171941.4055655912
0,wrapped,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,220971.33930475087
0,wrapped,account_extension,account/scan_balance/65536,50494.43899189528
0,wrapped,account_extension,block/256/payload=0/bal=true/distinct=true/storage=true,316270.83993115445
0,wrapped,account_extension,account/serde_decode/1024,142741.8945964528
0,wrapped,account_extension,state/commit_merge_revert/destroy/hook=false,51729.3090562425
0,wrapped,account_extension,state/commit_merge_revert/update/hook=true,170130.31009454577
0,wrapped,account_extension,state/commit_merge_revert/create/hook=false,158382.09543986557
0,wrapped,account_extension,execution/op_3f/distinct=false/empty=true,8113.440027441457
0,wrapped,account_extension,account/clone/64,495.53920084278786
0,wrapped,account_extension,populated32/bal/replay/1,38.146015053776836
0,wrapped,account_extension,execution/op_31/distinct=true/empty=true,19338.701973897998
0,wrapped,account_extension,bal/replay/0,18.762915974361746
0,wrapped,account_extension,state/commit_merge_revert/destroy/hook=true,53290.28052160089
0,wrapped,account_extension,account/equal/empty,1.1588321973675648
0,wrapped,account_extension,account/serde_encode/1024,103008.16788846932
0,wrapped,account_extension,account/from_info/funded,29.39275955048809
0,wrapped,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,189594.51226418777
0,wrapped,account_extension,block/256/payload=0/bal=false/distinct=false/storage=true,190780.77250188778
0,wrapped,account_extension,execution/op_31/distinct=true/empty=false,30064.80837654757
0,wrapped,account_extension,populated/bal_update/changed/32,27.877683408924334
0,wrapped,account_extension,populated32/bal/replay/0,25.27459581664225
0,wrapped,account_extension,bal/clone/4096,77427.41205685513
0,wrapped,account_extension,populated/equal_independent/32,1.6502603785984618
0,wrapped,account_extension,execution/op_3b/distinct=true/empty=true,19382.545780711873
