suite,benchmark,baseline,pairs,median_change_pct,min_change_pct,max_change_pct,bootstrap_low_pct,bootstrap_high_pct
bench,Crypto Precompile benchmarks/test_bls12_g2_msm[k=64],base,3,-0.1874758992221004,-0.45392692597628903,1.173398255047875,-0.45392692597628903,1.173398255047875
bench,Crypto Precompile benchmarks/test_bls12_pairing[num_pairs=12],main,3,-0.3215255278289253,-0.5219699916882425,0.006408928118117885,-0.5219699916882425,0.006408928118117885
bench,Crypto Precompile benchmarks/test_bls12_pairing[num_pairs=12],base,3,-0.01682652386781891,-0.20424444510528383,0.14097753881556763,-0.20424444510528383,0.14097753881556763
bench,Crypto Precompile benchmarks/test_bls12_pairing[num_pairs=1],main,3,-0.07625218790597854,-0.7824508524514773,-0.003661369709173634,-0.7824508524514773,-0.003661369709173634
bench,Crypto Precompile benchmarks/test_bls12_pairing[num_pairs=1],base,3,0.0627813362307883,-0.5301333835907585,0.1764587985148669,-0.5301333835907585,0.1764587985148669
bench,Crypto Precompile benchmarks/test_bls12_pairing[num_pairs=24],main,3,-0.1933655981694149,-0.37635921620646773,0.17627986775676785,-0.37635921620646773,0.17627986775676785
bench,Crypto Precompile benchmarks/test_bls12_pairing[num_pairs=24],base,3,-0.1076634602681259,-0.23294123720604132,0.30174435958381096,-0.23294123720604132,0.30174435958381096
bench,Crypto Precompile benchmarks/test_bls12_pairing[num_pairs=3],main,3,-0.02420093270500967,-0.40221329331942,-0.018362882136979675,-0.40221329331942,-0.018362882136979675
bench,Crypto Precompile benchmarks/test_bls12_pairing[num_pairs=3],base,3,-0.09889346126920051,-0.1618857608555846,0.05462572269396837,-0.1618857608555846,0.05462572269396837
bench,Crypto Precompile benchmarks/test_bls12_pairing[num_pairs=6],main,3,-0.17098127327606072,-0.1832331024126499,0.489789809316199,-0.1832331024126499,0.489789809316199
bench,Crypto Precompile benchmarks/test_bls12_pairing[num_pairs=6],base,3,-0.05520345158613882,-0.14198274048080606,0.18659729159511418,-0.14198274048080606,0.18659729159511418
bench,Crypto Precompile benchmarks/test_bls12_pairing_uncachable[num_pairs=12],main,3,-0.06652261550088578,-0.2455239544680854,0.22589970262738568,-0.2455239544680854,0.22589970262738568
bench,Crypto Precompile benchmarks/test_bls12_pairing_uncachable[num_pairs=12],base,3,-0.016024564841454758,-0.1348497320797004,0.2811595249137211,-0.1348497320797004,0.2811595249137211
bench,Crypto Precompile benchmarks/test_bls12_pairing_uncachable[num_pairs=1],main,3,-0.3420159547992907,-0.6965903980880261,0.032650060183581076,-0.6965903980880261,0.032650060183581076
bench,Crypto Precompile benchmarks/test_bls12_pairing_uncachable[num_pairs=1],base,3,-0.26850601189229995,-0.5109281445301872,0.013064914131444283,-0.5109281445301872,0.013064914131444283
bench,Crypto Precompile benchmarks/test_bls12_pairing_uncachable[num_pairs=24],main,3,-0.19811250809090852,-0.25101266686935464,0.21015459728586094,-0.25101266686935464,0.21015459728586094
bench,Crypto Precompile benchmarks/test_bls12_pairing_uncachable[num_pairs=24],base,3,0.09992535024045957,0.08201786236492481,0.2631378152494035,0.08201786236492481,0.2631378152494035
bench,Crypto Precompile benchmarks/test_bls12_pairing_uncachable[num_pairs=3],main,3,-0.04559644351062042,-0.11055000126034553,-0.027041650641301818,-0.11055000126034553,-0.027041650641301818
bench,Crypto Precompile benchmarks/test_bls12_pairing_uncachable[num_pairs=3],base,3,-0.23980362213587014,-0.30985715388965884,-0.16340610310427994,-0.30985715388965884,-0.16340610310427994
bench,Crypto Precompile benchmarks/test_bls12_pairing_uncachable[num_pairs=6],main,3,0.062218342884068356,-0.04943309662768236,0.35613585601490527,-0.04943309662768236,0.35613585601490527
bench,Crypto Precompile benchmarks/test_bls12_pairing_uncachable[num_pairs=6],base,3,0.11571727790053998,-0.18174874243744865,0.3711809023722257,-0.18174874243744865,0.3711809023722257
