suite,benchmark,baseline,pairs,median_change_pct,min_change_pct,max_change_pct,bootstrap_low_pct,bootstrap_high_pct
account_extension,block/256/bal=false/distinct=false/storage=false,base,3,6.585171063756379,1.9689738826863756,7.576521943087289,1.9689738826863756,7.576521943087289
account_extension,block/256/bal=false/distinct=false/storage=true,main,3,0.8906392329595114,-0.8069379459918369,5.476477487205611,-0.8069379459918369,5.476477487205611
account_extension,block/256/bal=false/distinct=false/storage=true,base,3,7.183159861919131,5.35631055502348,12.737340299070542,5.35631055502348,12.737340299070542
account_extension,block/256/bal=false/distinct=true/storage=false,main,3,10.727836430310344,7.34057687834877,12.259442582955394,7.34057687834877,12.259442582955394
account_extension,block/256/bal=false/distinct=true/storage=false,base,3,12.823301857013814,11.939519070108107,14.324930863367346,11.939519070108107,14.324930863367346
account_extension,block/256/bal=false/distinct=true/storage=true,main,3,7.05968382113451,6.823466927502619,8.630004216139664,6.823466927502619,8.630004216139664
account_extension,block/256/bal=false/distinct=true/storage=true,base,3,12.58216169937234,10.861408188070332,13.995401568361455,10.861408188070332,13.995401568361455
account_extension,block/256/bal=true/distinct=false/storage=false,main,3,43.699126085462424,39.64306178143493,47.825866440846895,39.64306178143493,47.825866440846895
account_extension,block/256/bal=true/distinct=false/storage=false,base,3,51.567411937408814,50.891149407101246,52.519577063075175,50.891149407101246,52.519577063075175
account_extension,block/256/bal=true/distinct=false/storage=true,main,3,33.92240546459211,27.105781453152634,38.82349701311214,27.105781453152634,38.82349701311214
account_extension,block/256/bal=true/distinct=false/storage=true,base,3,40.574789006108915,38.13701118817172,42.0036822427873,38.13701118817172,42.0036822427873
account_extension,block/256/bal=true/distinct=true/storage=false,main,3,44.42555292222971,40.37877516748234,44.853530094110084,40.37877516748234,44.853530094110084
account_extension,block/256/bal=true/distinct=true/storage=false,base,3,47.67497439756876,46.28871292158483,48.448122114879475,46.28871292158483,48.448122114879475
account_extension,block/256/bal=true/distinct=true/storage=true,main,3,32.2277933296518,30.387486899216952,32.77674479141706,30.387486899216952,32.77674479141706
account_extension,block/256/bal=true/distinct=true/storage=true,base,3,36.352556408528216,33.07561454175849,37.37736701520096,33.07561454175849,37.37736701520096
account_extension,execution/op_31/distinct=false/empty=false,main,3,64.43139436574472,60.98150934768536,86.14096985329003,60.98150934768536,86.14096985329003
account_extension,execution/op_31/distinct=false/empty=false,base,3,67.15935802965691,64.70942873815268,87.11456187134003,64.70942873815268,87.11456187134003
account_extension,execution/op_31/distinct=false/empty=true,main,3,64.08716308013875,61.946250552875725,87.11620445638366,61.946250552875725,87.11620445638366
account_extension,execution/op_31/distinct=false/empty=true,base,3,67.54974198429704,65.11925764676401,86.19328494315948,65.11925764676401,86.19328494315948
account_extension,execution/op_31/distinct=true/empty=false,main,3,38.1175933751875,36.929355927993115,46.602445362536415,36.929355927993115,46.602445362536415
account_extension,execution/op_31/distinct=true/empty=false,base,3,38.63500741460217,38.1412875541433,46.42688011254086,38.1412875541433,46.42688011254086
account_extension,execution/op_31/distinct=true/empty=true,main,3,27.308111837703898,23.352785619480244,41.371876868718594,23.352785619480244,41.371876868718594
